Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ANDI USMAN MUZAKKIR,@Muzakkir131082,2024-10-13T17:04:37.000Z,False,Mantap,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1688348939056205824/Xpuno9c-_normal.png,https://x.com/Muzakkir131082/status/1845510967867941268,tweet_id:1845510967867941268
Sugi,@Sgm_mks,2024-10-13T17:04:32.000Z,False,"              

Masa Jokowi ekonomi hanya tumbuh 4,2% Masa SBY ekonomi tumbuh 6% ",0,0,0,125,[],"['@kaesangp', '@bobbynasution_', '@fadlizon', '@bang_dasco', '@habiburokhman', '@AgusYudhoyono', '@jansen_jsp', '@deddysitorus', '@grace_nat', '@RajaJuliAntoni', '@prastow', '@RahayuSaraswati', '@CherylTanzil', '@gibran_tweet', '@bahlillahadalia']","['\\U0001f648', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1759667451451875331/l2Zcr6Ak_normal.jpg,https://x.com/Sgm_mks/status/1845510949089992971,tweet_id:1845510949089992971
Dahwa Maliha,@dahwa_maliha22,2024-10-13T17:04:28.000Z,False,Prabowo-Gibran menunjukkan kepedulian nyata terhadap rakyat. #MakanBergiziUntukBangsa,0,0,0,1,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1698918476990337024/DJNk_S2B_normal.jpg,https://x.com/dahwa_maliha22/status/1845510931041943708,tweet_id:1845510931041943708
Haris Mussa,@Mussa2103,2024-10-13T17:04:26.000Z,False,"Dlm politik itu sdh biasa
2014& 2019 jokowi vs prabowo tp stlh itu jd menterinya
Yg lain jg sama...
Cuma1 yg beda mega vs sby itu cukup lama 10thn lebih baru cair",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1262400301421613057/8p2WZ0zl_normal.jpg,https://x.com/Mussa2103/status/1845510923001430178,tweet_id:1845510923001430178
orang awam,@malikbekasi,2024-10-13T17:04:23.000Z,False,masa ga bisa nitip kaesang jd menteri .,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/460801479914172416/90YrhLSG_normal.jpeg,https://x.com/malikbekasi/status/1845510910385000646,tweet_id:1845510910385000646
crossplatformx,@maizier,2024-10-13T17:04:06.000Z,False,"mereka panik mau jatoh,  bakal masuk penjara dan gagal semua proyek2 chinonya , mknya pengen racun prabowo ,",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1579423886118072320/jiYXU0ok_normal.jpg,https://x.com/maizier/status/1845510837202722981,tweet_id:1845510837202722981
inilahcom,@inilahdotcom,2024-10-13T17:04:05.000Z,True,"Presiden Joko Widodo (Jokowi) baru saja menggelar pertemuan tertutup dengan presiden terpilih Prabowo Subianto, di kediaman pribadinya di Solo, Jawa T...",0,0,1,71,[],[],[],https://pbs.twimg.com/profile_images/1722832886800515072/uj4iptlj_normal.jpg,https://x.com/inilahdotcom/status/1845510835671818645,tweet_id:1845510835671818645
Johnson B.,@detikerr,2024-10-13T17:03:54.000Z,False,"Si  apakah benar2 ORANG YG TAHU MALU, ngabisin UANG RAKYAT milliaran hanya utk buzzer2 & pencitraan diri pribadinya, TANPA PEDULI RAKYAT YG LAPAR dan HAUS, MISKIN KEDINGINAN?

Ini orang samasekali tdk bisa berpikir apa yang terbaik buat RAKYAT?",0,0,0,0,[],['@jokowi'],[],https://pbs.twimg.com/profile_images/1503265198240501761/KNYZNDWA_normal.jpg,https://x.com/detikerr/status/1845510790037778771,tweet_id:1845510790037778771
add sunrise,@Add1872,2024-10-13T17:03:46.000Z,False,Mantu sang komandannya Prabowo dikopasus.,1,0,1,7,[],[],[],https://pbs.twimg.com/profile_images/1564292022781231104/CmJmKrbx_normal.jpg,https://x.com/Add1872/status/1845510755740959151,tweet_id:1845510755740959151
Ivah Tilah,@ivah_tilah2,2024-10-13T17:03:45.000Z,False,Anak-anak Sulawesi siap tumbuh kuat dengan makan bergizi gratis Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,2,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1682249626303492096/i2HJ9ycv_normal.jpg,https://x.com/ivah_tilah2/status/1845510749445345477,tweet_id:1845510749445345477
BisnisIndonesia.id,@bisnisindo_id,2024-10-13T17:03:33.000Z,False,Menilik Dampak Rencana Pemangkasan Pajak Properti Hunian Era Prabowo https://bisnisindonesia.id/article/menilik-dampak-rencana-pemangkasan-pajak-properti-hunian-era-prabowo?utm_source=dlvr.it&utm_medium=twitter…,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1400348185059467266/avV5WftG_normal.jpg,https://x.com/bisnisindo_id/status/1845510699310838236,tweet_id:1845510699310838236
Sugi,@Sgm_mks,2024-10-13T17:03:20.000Z,False,"              

Masa Jokowi ekonomi hanya tumbuh 4,2% Masa SBY ekonomi tumbuh 6% ",0,0,0,129,[],"['@kaesangp', '@bobbynasution_', '@fadlizon', '@bang_dasco', '@habiburokhman', '@AgusYudhoyono', '@jansen_jsp', '@deddysitorus', '@grace_nat', '@RajaJuliAntoni', '@prastow', '@RahayuSaraswati', '@CherylTanzil', '@gibran_tweet', '@bahlillahadalia']","['\\U0001f92a', '\\U0001f44d']",https://pbs.twimg.com/profile_images/1759667451451875331/l2Zcr6Ak_normal.jpg,https://x.com/Sgm_mks/status/1845510647007924640,tweet_id:1845510647007924640
Devan Arkananta,@ArkanantaDevan,2024-10-13T17:02:48.000Z,False,"MK aja bisa di obok obok, apa lagi memaksa prabowo biar kelihatan akur, satidaknya sampe 20 oktober, habis itu di tendang deh, kok ada yg bangga punya wakil g ada otak ya, udah malas baca, suka pornografi lg. Pengen lihat dia kunjugan ke kampus2 dialog sm mahasiswa",0,0,0,3,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1753082498924646400/-EcpdUug_normal.jpg,https://x.com/ArkanantaDevan/status/1845510512836260070,tweet_id:1845510512836260070
Tita,@Tita83079013,2024-10-13T17:02:22.000Z,False,Semoga ini benar. Dan  benar benar harapan rakyat Indonesia.,0,0,3,268,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1742854113094967296/nqigom9a_normal.jpg,https://x.com/Tita83079013/status/1845510402396037461,tweet_id:1845510402396037461
Jhon Sitorus,@JhonSitorus_18,2024-10-13T17:02:12.000Z,True,"Ada ya orang BANGGA ""NGAMUK"" karena KALAH DEBAT?

Istana dan Prabowo direpresentasiin manusia macam ini, pantas Demokrasi makin HANCUR

Gagasan dilawan dengan PUKULAN, OTAK dihantam pake OTOT",4,7,36,1K,[],[],[],https://pbs.twimg.com/profile_images/1480447390985244672/8sqcturz_normal.jpg,https://x.com/JhonSitorus_18/status/1845510359320588403,tweet_id:1845510359320588403
Doddy Jasman,@doddyjasman2,2024-10-13T17:02:06.000Z,True,"Presiden : Diskusi akhir pekan bersama Presiden terpilih Pak . Surakarta, 13 Oktober 2024 #TerimakasihJokowi #TerimaKasihPakJokowi #PrabowoSiapLanjutkan #presidenprabowo #prabowosubianto #prabowo #gibranrakabuming",0,0,0,14,"['#TerimakasihJokowi', '#TerimaKasihPakJokowi', '#PrabowoSiapLanjutkan', '#presidenprabowo', '#prabowosubianto', '#prabowo', '#gibranrakabuming']","['@jokowi', '@prabowo']",[],https://pbs.twimg.com/profile_images/1770768270993305600/BCkwNYNN_normal.jpg,https://x.com/doddyjasman2/status/1845510336520343869,tweet_id:1845510336520343869
Adelzz,@ade_lesmana78,2024-10-13T17:01:28.000Z,False,"Tidak Mr. Prabowo, jangan lakukan itu, jangan sampe harga diri jatuh.... 
Mereka yang mulai bukan anda my presiden",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1805482976945618946/h4oeZZvZ_normal.jpg,https://x.com/ade_lesmana78/status/1845510176453136387,tweet_id:1845510176453136387
boy,@AMulyono50,2024-10-13T17:01:08.000Z,False,Yahh. Liat aja tanggal mainya.  Ketika panggung kekuasaan di kuasai oleh seorang kapitalis.  Nonton ajah ,0,0,0,4,[],[],"['\\U0001f3c4', '\\U0001f3c4', '\\U0001f3c4', '\\U0001f3c4']",https://pbs.twimg.com/profile_images/1548360315133661184/gNVBw42M_normal.jpg,https://x.com/AMulyono50/status/1845510089924567107,tweet_id:1845510089924567107
Eka Saputra,@eka4sputra4_,2024-10-13T17:01:05.000Z,False,Makan bergizi gratis ini bantu lengkapi gizi anak-anak Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1830505678462394368/cfgGaODb_normal.jpg,https://x.com/eka4sputra4_/status/1845510079694733681,tweet_id:1845510079694733681
Wahyu setiaji,@krimsupkfc,2024-10-13T17:00:32.000Z,False,Pasti makan jagung bakar!!!! ‍,0,0,0,40,[],[],"['\\U0001faf5\\U0001f3fb', '\\U0001f642', '\\u2194\\ufe0f']",https://pbs.twimg.com/profile_images/1290911598018621440/FF5T2RA0_normal.jpg,https://x.com/krimsupkfc/status/1845509939160359193,tweet_id:1845509939160359193
orang awam,@malikbekasi,2024-10-13T16:59:44.000Z,False,Negara kita masih miskin hutang banyak daya beli hancur. kedepan jangan lagi berhutang dengan dalih apapun. ikat perut tahan lapar fokus pada peningkatan ekonomi dan bayar hutang. jangan bayak gaya berhenti pencintraan. koruptor tembak mati. awas bocor bocor nanti 2030 bubar,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/460801479914172416/90YrhLSG_normal.jpeg,https://x.com/malikbekasi/status/1845509738194493559,tweet_id:1845509738194493559
Joglosemar News,@Joglosemarnews,2024-10-13T16:59:40.000Z,False,"Prabowo Canangkan Program Quick Win Berbiaya Rp 121 Triliun, Apa Saja Rinciannya? -  https://joglosemarnews.com/2024/10/prabowo-canangkan-program-quick-win-berbiaya-rp-121-triliun-apa-saja-rinciannya/…",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1202769080077275137/9UOB0pND_normal.jpg,https://x.com/Joglosemarnews/status/1845509721568276621,tweet_id:1845509721568276621
Logo Sumbar,@LogoSumbar12,2024-10-13T16:59:22.000Z,False,"Kehebatan pak Jokowi pimpin negeri ini selama 10tahun  cerdas dan bekerja keras.#TerimaKasihPakJokowi 
Semoga Prabowo Gibran selalu amanah pimpin negri ini..",0,0,0,9,['#TerimaKasihPakJokowi'],[],[],https://pbs.twimg.com/profile_images/1843818378487836672/OX9937-a_normal.jpg,https://x.com/LogoSumbar12/status/1845509648927068516,tweet_id:1845509648927068516
Sena,@senathriya,2024-10-13T16:59:15.000Z,False,Ajarin anakmu sopan santun Pak!,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1823651956273111042/gRnEMYOO_normal.jpg,https://x.com/senathriya/status/1845509616337408345,tweet_id:1845509616337408345
crossplatformx,@maizier,2024-10-13T16:59:08.000Z,False,prabowo mau diracun ini tanda2 nya,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1579423886118072320/jiYXU0ok_normal.jpg,https://x.com/maizier/status/1845509588948557830,tweet_id:1845509588948557830
$King Korps,@king_b10ends,2024-10-13T16:58:34.000Z,False,"Gak sudi Dunia Akhirat punya Wapres Fufufafa pengecut & pecundang !!!
Sakit jiwa NPD",0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1726548146275381248/kLCJaMHw_normal.jpg,https://x.com/king_b10ends/status/1845509446728040838,tweet_id:1845509446728040838
jongyeoljohnjaemark,@gummypark61,2024-10-13T16:57:54.000Z,False,,0,0,0,3,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f44b', '\\U0001f485', '\\U0001f932', '\\U0001f606', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1578143875444924416/ACef6SxH_normal.jpg,https://x.com/gummypark61/status/1845509276238066095,tweet_id:1845509276238066095
Muhammad Ridwan,@mhmmd_ridwan65,2024-10-13T16:57:30.000Z,False,Anak Sumatera bebas dari stunting berkat makan sehat Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,8,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1681963190958292992/sfAZ3lv7_normal.jpg,https://x.com/mhmmd_ridwan65/status/1845509175734054984,tweet_id:1845509175734054984
Salma Fauziah,@salma_fauziah40,2024-10-13T16:57:12.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi ini bantu cegah stunting di Indonesia #MakanBergiziUntukBangsa,0,0,0,8,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1692418003793739776/3zUAt73W_normal.jpg,https://x.com/salma_fauziah40/status/1845509100228293052,tweet_id:1845509100228293052
Laila Maulida,@laila_maulida54,2024-10-13T16:57:04.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi gratis ini bantu cegah stunting untuk masa depan Indonesia #MakanBergiziUntukBangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1815992406392856579/6Zkj4Z7-_normal.jpg,https://x.com/laila_maulida54/status/1845509070150946925,tweet_id:1845509070150946925
PEMBURU DISKON,@RacunShopee999,2024-10-13T16:56:36.000Z,False,"Apa yg dia bilang iya iyain aja ya pak  , ntar klo sudah dilantik baru bpk sikat habis. Kami yakin pak Prabowo pasti bisa bawa Indonesia kearah yg lebih baik tanpa diatur pak Mulyono & the gank ",0,0,0,27,[],['@prabowo'],"['\\U0001f4aa\\U0001f3fb', '\\U0001f64f\\U0001f3fb']",https://pbs.twimg.com/profile_images/1801791804532264960/ytDJOLVR_normal.jpg,https://x.com/RacunShopee999/status/1845508951452065932,tweet_id:1845508951452065932
@Topi_Merah,@Topi_Merah,2024-10-13T16:56:30.000Z,False,KITA LIHAT SEPERTI APA TENTANG PRABOWO,0,0,1,101,[],[],[],https://pbs.twimg.com/profile_images/1807784011005296640/odF1YR4K_normal.jpg,https://x.com/Andria75777/status/1845508925258600612,tweet_id:1845508925258600612
Dian Nukachev,@diandh93,2024-10-13T16:56:23.000Z,False,"Anakmu ngapain di ajak jok, bisa apa dia?",0,0,0,62,[],[],[],https://pbs.twimg.com/profile_images/1845514686990807041/_Yl4GSI9_normal.jpg,https://x.com/diandh93/status/1845508897827848520,tweet_id:1845508897827848520
Distya Dira S,@DistyaDiraS,2024-10-13T16:56:20.000Z,False,"Aku sekalian potong rambut nya pas pelantikan Prabowo ah, malem nya potong . Pendek kaya foto kemarin",0,0,0,20,[],[],['\\U0001f600'],https://pbs.twimg.com/profile_images/1845519876955459584/HjaBjDS3_normal.jpg,https://x.com/DistyaDiraS/status/1845508883483369665,tweet_id:1845508883483369665
Kawaca Hardianto,@kawaca_hardian1,2024-10-13T16:56:09.000Z,False,Terima kasih Prabowo-Gibran Kalimantan siap jadi bagian dari generasi yang lebih sehat #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1694555417412866049/VW2Mq7u6_normal.jpg,https://x.com/kawaca_hardian1/status/1845508835810931150,tweet_id:1845508835810931150
,@Alpawmal,2024-10-13T16:56:00.000Z,False,Ini mah nganter Gibran buat balik ke bapaknya,0,0,0,53,[],[],[],https://pbs.twimg.com/profile_images/1570708047408013313/D-OfaqCt_normal.jpg,https://x.com/Alpawmal/status/1845508798506762698,tweet_id:1845508798506762698
ziii,@zy_zy_lestary,2024-10-13T16:55:43.000Z,False,"Kita doakan  beliau ikut hadir di pelantikan pak Prabowo Gibran yaa.
Siapa tau mau nyumbang tarian ini bang",1,1,1,25,[],[],"['\\U0001f60a', '\\U0001f617']",https://pbs.twimg.com/profile_images/1824647903211847680/mmMRLZ4H_normal.jpg,https://x.com/zy_zy_lestary/status/1845508730596843789,tweet_id:1845508730596843789
°Knight,@anglingdarma69,2024-10-13T16:55:31.000Z,False,Pak  setelah menjabat tolong batalkan ekspor pasir. Itu singapur malah udah maling pasir buat meluaskan daratannya.,0,0,0,8,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1843301159605620737/xfJx7Gg__normal.jpg,https://x.com/anglingdarma69/status/1845508679908655413,tweet_id:1845508679908655413
KopiPahit,@Janno_R01,2024-10-13T16:55:17.000Z,False,Kalau mantan presiden boleh ? ,0,0,0,11,[],[],['\\U0001f642'],https://pbs.twimg.com/profile_images/1827563614116704257/psx-IL_r_normal.jpg,https://x.com/Janno_R01/status/1845508620450205832,tweet_id:1845508620450205832
zainal musyaffak,@zainalmusyaffak,2024-10-13T16:55:07.000Z,False,Progran samsul yg akan di laksanakan pasca pelantikannya itu adalah FUFUFAFA,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1782614697273118720/SXrC0o3W_normal.jpg,https://x.com/zainalmusyaffak/status/1845508579106897945,tweet_id:1845508579106897945
berlian Butter,@berlian635961,2024-10-13T16:55:05.000Z,False,"   

Lfg",0,0,0,6,[],"['@jokowi', '@prabowo', '@ogyhana', '@threadreaderapp']",[],https://pbs.twimg.com/profile_images/1834230227100467201/YfevRHqO_normal.jpg,https://x.com/berlian635961/status/1845508569514615252,tweet_id:1845508569514615252
BG,@bg_29_,2024-10-13T16:54:51.000Z,False,"Kok Ma'ruf amin gak pernah diajak, padahal Gibran sering diajak",0,0,0,48,[],[],[],https://pbs.twimg.com/profile_images/1625847689631125505/5Hleehmt_normal.jpg,https://x.com/bg_29_/status/1845508510077051062,tweet_id:1845508510077051062
Logo Sumbar,@LogoSumbar12,2024-10-13T16:54:49.000Z,False,Prabowo Gibran untuk indonesia,0,0,0,10,[],[],"['\\U0001faf0', '\\U0001faf0', '\\U0001f1f2\\U0001f1e8', '\\U0001f1f2\\U0001f1e8', '\\U0001f1f2\\U0001f1e8', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1843818378487836672/OX9937-a_normal.jpg,https://x.com/LogoSumbar12/status/1845508502586007970,tweet_id:1845508502586007970
Sandi prabowo,@Sandiprabo84221,2024-10-13T16:54:38.000Z,False,Gass,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1678868844289605633/fF8grsuT_normal.jpg,https://x.com/Sandiprabo84221/status/1845508456750682133,tweet_id:1845508456750682133
Sandi prabowo,@Sandiprabo84221,2024-10-13T16:54:29.000Z,False,UID: NO294161https://t.me/SoarFunTradingBot?start=6C9DFCAA…  ,0,0,4,6,[],"['@RohimiGaxrne', '@nartii_nartok', '@Amah13122019']",[],https://pbs.twimg.com/profile_images/1678868844289605633/fF8grsuT_normal.jpg,https://x.com/Sandiprabo84221/status/1845508419362709818,tweet_id:1845508419362709818
Bangun Abadi,@bangun_aba56974,2024-10-13T16:54:23.000Z,False,fikirkan nasib para guru honorer   ,0,0,0,6,[],"['@jokowi', '@prabowo', '@gibran_tweet']",[],https://pbs.twimg.com/profile_images/1805281953798930436/Xa5illcv_normal.png,https://x.com/bangun_aba56974/status/1845508392393330779,tweet_id:1845508392393330779
Mujur Putra,@mujur_putra,2024-10-13T16:54:11.000Z,False,"Dengan program susu dan makan siang gratis, Prabowo menunjukkan bahwa ia peduli pada masa depan bangsa. #MakanBergiziUntukBangsa",0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1700703683477131264/NIssvoRP_normal.jpg,https://x.com/mujur_putra/status/1845508341281456400,tweet_id:1845508341281456400
KOMPAS TV,@KompasTV,2024-10-13T16:54:10.000Z,True,Sekjen Ungkap Alasan Nasdem Pilih Tak Masuk Kabinet Prabowo-Gibran,1,2,4,1.5K,[],[],[],https://pbs.twimg.com/profile_images/1430830041919721475/U7LgJ1pw_normal.jpg,https://x.com/KompasTV/status/1845508340274880968,tweet_id:1845508340274880968
falferde,@luteryner99,2024-10-13T16:53:46.000Z,False,"Itu asumsi loe. Padahal sebelum isu penolakan Israel, pendukung Ganjar dari awal gak sebanyak pendukungnya Prabowo-Jowowi dan Anies. Stop buat narasi seolah-seolah fans bola punya suara paling besar dalam hasil pilpres.",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1845321480504213505/Ckb5B1u5_normal.jpg,https://x.com/luteryner99/status/1845508238466560374,tweet_id:1845508238466560374
STRONG,@123ardhan,2024-10-13T16:53:46.000Z,False,"P Prabowo sabar yaa
Sebentar lagi akan menentukan jalan BPK sendiri.",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1624897114169053184/F4OYCZPr_normal.jpg,https://x.com/123ardhan/status/1845508238076526946,tweet_id:1845508238076526946
Heru prabowo,@heruprbw_,2024-10-13T16:53:28.000Z,False,HAHAHAAHAHAHAAHAHAHAAHAHAHAHAAHASU,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1185290392863830016/MB_mMCug_normal.jpg,https://x.com/heruprbw_/status/1845508164516761693,tweet_id:1845508164516761693
a,@adhiharyoo,2024-10-13T16:53:12.000Z,False,tebak makanan kesukaan prabowo,0,0,0,13,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1832366743831908352/SJHcmTme_normal.jpg,https://x.com/adhiharyoo/status/1845508093641416792,tweet_id:1845508093641416792
Alroni Prabowo,@alroniprabowo21,2024-10-13T16:52:54.000Z,True,Ngakak ,0,0,0,5,[],[],"['\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/996340642748887041/eMfsnQ-j_normal.jpg,https://x.com/alroniprabowo21/status/1845508019091898877,tweet_id:1845508019091898877
Fairuz Abdullah,@fairuz_abdllh1,2024-10-13T16:52:52.000Z,False,Jawa dukung penuh Prabowo-Gibran Program makan bergizi ini langkah hebat #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1691722078658138113/lcQHqtly_normal.jpg,https://x.com/fairuz_abdllh1/status/1845508010405429652,tweet_id:1845508010405429652
bukan_samsul_biasa,@samsuljem,2024-10-13T16:52:33.000Z,False,Raine... Pen tak .....,0,0,1,20,[],[],[],https://pbs.twimg.com/profile_images/1743190790460108800/mwQDJR5w_normal.png,https://x.com/samsuljem/status/1845507932638847152,tweet_id:1845507932638847152
Wahyu Dwntr,@wahyu_dwntr,2024-10-13T16:52:21.000Z,False,ISLAM BUKAN LU?,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1816227831833407488/r-Kp2FFW_normal.jpg,https://x.com/wahyu_dwntr/status/1845507883271954908,tweet_id:1845507883271954908
gawer 50k,@Gawer50k,2024-10-13T16:52:16.000Z,False,Hidup Bansos,0,0,0,11,[],[],['\\U0001f92a'],https://pbs.twimg.com/profile_images/1839682727580491776/7UZWKtLo_normal.jpg,https://x.com/Gawer50k/status/1845507861876801809,tweet_id:1845507861876801809
Mister007,@bigbos199999,2024-10-13T16:52:08.000Z,False,"Emang agent Yahudi itu BETINA BANGSAT...!!!MATANYA BUTA KALI,COBA SURUH DIA BACOTIN ""IDF"" YG SUDAH TEMBAKIN ANGGOTA ""TNI"" KITA,BERANI NGGAK TU LONTE BETINA ZIONIST.",0,0,1,11,[],[],[],https://pbs.twimg.com/profile_images/1770797420344971264/kRG99xQG_normal.jpg,https://x.com/bigbos199999/status/1845507828557242744,tweet_id:1845507828557242744
anti BUZZER Mulyono,@HazHasibuan,2024-10-13T16:52:00.000Z,False,"Kok segitunya yaa..
Mbok klo lengser tuh yg ihlas gitu loh
Bimtek aja terooosss..",0,0,0,76,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1840609515835953153/_eZpe-7L_normal.jpg,https://x.com/HazHasibuan/status/1845507793702547747,tweet_id:1845507793702547747
BAGUSPATI66,@Winardi_641,2024-10-13T16:51:27.000Z,False,__,0,0,2,33,[],[],"['\\U0001f4cc', '\\U0001f602', '\\U0001f525', '\\U0001f525', '\\U0001f525']",https://pbs.twimg.com/profile_images/1512609035820089344/pf6bIIGC_normal.jpg,https://x.com/Winardi_641/status/1845507654694871068,tweet_id:1845507654694871068
BukanFitriLagi,@FitriNursovia,2024-10-13T16:51:11.000Z,False,"Terimakasih Pak Jokowi atas kepemimpinannya selama dua periode. Kemajuan dan kesejahteraan masyarakat tentu sangat terasa dirasakan oleh kami loh. 

Mari sama sama kita kawal keberlanjutan pemerintahan mendatang ya!

| Nurul Jahat Guru Gembul Panas |   #Jokowi #Prabowo",3,4,4,61,"['#Jokowi', '#Prabowo']",[],[],https://pbs.twimg.com/profile_images/1745413507980595200/sJIlJ_3N_normal.jpg,https://x.com/FitriNursovia/status/1845507587099472088,tweet_id:1845507587099472088
selutselut,@selutselut,2024-10-13T16:50:49.000Z,False,"Hah, kok gua ga tau beritanya samsek, ada pengaturan suara kah, anjir kok gak tau, ga pernah diberitain apa gimana, masak Jokowi sama Prabowo nguasain media juga, TEMPO, KOMPAS, CNN, gak pernah ada beritanya jir",0,0,0,7,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/selutselut/status/1845507497194639572,tweet_id:1845507497194639572
Handayani Cahyani,@hndayani_chyani,2024-10-13T16:50:49.000Z,False,Anak-anak layak dapat gizi terbaik Terima kasih Prabowo-Gibran atas program ini #MakanBergiziUntukBangsa,0,0,0,7,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1700092897302052864/q7Ot3uiR_normal.jpg,https://x.com/hndayani_chyani/status/1845507494954885452,tweet_id:1845507494954885452
Abdullah Yanto,@abdullah_yanto,2024-10-13T16:50:26.000Z,False,"Allah Maha Tahu
Ada masing2 takaran dan hukuman.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1089840134130810880/MR-RNOdp_normal.jpg,https://x.com/abdullah_yanto/status/1845507399412756881,tweet_id:1845507399412756881
